YEAR,MONTH,STATE,PRECIPITATION,TEMP_AVG,TEMP_MAX,TEMP_MIN
2006,9,Minnesota,3.16,56.30,67.1,45.4
2006,10,Minnesota,1.19,42.20,52.4,32
2006,11,Minnesota,0.86,32.00,41.3,22.7
2006,12,Minnesota,1.29,23.80,31.9,15.8
2006,1,Mississippi,6.13,51.50,63.3,39.8
2006,2,Mississippi,6.15,46.00,56.9,35.1
2006,3,Mississippi,3.75,57.10,69.2,45
2006,4,Mississippi,3.49,68.40,81.2,55.6
2006,5,Mississippi,3.70,71.60,83.2,60
2006,6,Mississippi,1.78,78.60,91.4,65.8
2006,7,Mississippi,3.14,82.00,93.6,70.3
2006,8,Mississippi,3.73,83.00,94.6,71.5
2006,9,Mississippi,3.85,73.00,85.4,60.6
2006,10,Mississippi,7.05,63.40,76.6,50.2
2006,11,Mississippi,3.53,53.50,66.4,40.6
2006,12,Mississippi,6.17,49.00,60.2,37.7
2006,1,Missouri,2.09,41.20,51.3,31
2006,2,Missouri,0.53,34.20,46.2,22.3
2006,3,Missouri,3.84,45.90,57,34.7
2006,4,Missouri,3.74,60.90,73.8,47.9
2006,5,Missouri,3.62,64.60,75.3,53.9
2006,6,Missouri,3.12,73.50,85.1,61.9
2006,7,Missouri,3.56,78.90,90.4,67.5
2006,8,Missouri,4.46,78.40,89.6,67.3
2006,9,Missouri,2.84,64.90,76.8,53.1
2006,10,Missouri,3.71,53.80,65.5,42.2
2006,11,Missouri,3.50,46.50,57.3,35.8
2006,12,Missouri,3.00,38.20,47.8,28.5
2006,1,Montana,1.40,31.40,39.7,23
2006,2,Montana,0.91,23.40,34.3,12.5
2006,3,Montana,1.25,30.60,41.2,20
2006,4,Montana,2.68,44.90,57.5,32.3
2006,5,Montana,1.80,52.90,66.6,39.1
2006,6,Montana,2.35,61.60,75.2,47.9
2006,7,Montana,0.59,71.20,87.8,54.6
2006,8,Montana,0.82,65.50,81.7,49.2
2006,9,Montana,1.92,54.80,68.5,41
2006,10,Montana,1.94,40.40,51.8,29
2006,11,Montana,1.71,30.30,40.6,20
2006,12,Montana,0.87,25.50,35.6,15.3
2006,1,Nebraska,0.34,37.10,50,24.1
2006,2,Nebraska,0.23,28.10,41.1,15.1
2006,3,Nebraska,2.06,36.80,48.1,25.4
2006,4,Nebraska,2.20,53.30,67.9,38.7
2006,5,Nebraska,1.16,61.20,75.8,46.6
2006,6,Nebraska,3.16,71.80,86,57.7
2006,7,Nebraska,1.86,77.40,91.5,63.4
2006,8,Nebraska,3.82,72.80,85.2,60.5
2006,9,Nebraska,3.48,58.80,71.7,45.9
2006,10,Nebraska,1.03,48.00,61,35
2006,11,Nebraska,0.24,37.60,51.2,24.1
2006,12,Nebraska,1.98,30.20,42,18.4
2006,1,Nevada,1.47,34.10,44.4,23.8
2006,2,Nevada,0.79,35.20,48.4,22
2006,3,Nevada,1.74,35.80,46.8,24.8
2006,4,Nevada,1.77,47.70,60.1,35.3
2006,5,Nevada,0.54,59.00,74,44
2006,6,Nevada,0.29,68.90,85,52.8
2006,7,Nevada,0.68,76.20,92,60.4
2006,8,Nevada,0.06,70.10,86.9,53.3
2006,9,Nevada,0.20,61.50,77.9,45.1
2006,10,Nevada,0.86,49.70,64.1,35.3
2006,11,Nevada,0.61,40.20,53.2,27.3
2006,12,Nevada,0.66,31.10,43,19.2
2006,1,New Hampshire,4.38,26.40,35.7,17.2
2006,2,New Hampshire,2.40,22.50,31.6,13.4
2006,3,New Hampshire,1.42,30.10,40,20.2
2006,4,New Hampshire,2.98,44.10,57,31.2
2006,5,New Hampshire,9.17,53.70,63.8,43.6
2006,6,New Hampshire,9.20,63.80,73.3,54.3
2006,7,New Hampshire,5.53,70.00,81.2,58.8
2006,8,New Hampshire,4.49,63.80,74.9,52.7
2006,9,New Hampshire,2.51,56.90,67.7,46
2006,10,New Hampshire,7.85,45.60,55.6,35.6
2006,11,New Hampshire,4.67,41.00,49.6,32.4
2006,12,New Hampshire,3.65,31.50,39.7,23.4
2006,1,New Jersey,5.17,38.70,48.3,29.1
2006,2,New Jersey,1.76,34.20,43.4,25
2006,3,New Jersey,0.82,41.80,52,31.7
2006,4,New Jersey,3.64,53.40,65.9,41
2006,5,New Jersey,3.03,61.40,73.1,49.7
2006,6,New Jersey,7.88,70.10,79.5,60.6
2006,7,New Jersey,5.18,76.70,86.7,66.8
2006,8,New Jersey,3.76,74.20,84.7,63.7
2006,9,New Jersey,5.85,64.30,73.7,54.9
2006,10,New Jersey,6.28,53.60,64.4,42.9
2006,11,New Jersey,5.88,49.60,58.3,40.8
2006,12,New Jersey,2.16,41.70,51.4,31.9
2006,1,New Mexico,0.16,38.20,54.7,21.6
2006,2,New Mexico,0.11,40.10,57.1,23.1
2006,3,New Mexico,0.55,45.30,60,30.6
2006,4,New Mexico,0.29,56.20,73.6,38.9
2006,5,New Mexico,0.39,65.00,82.5,47.6
2006,6,New Mexico,1.05,73.00,89.6,56.4
2006,7,New Mexico,3.21,74.60,88.3,60.9
2006,8,New Mexico,4.78,70.20,81.8,58.7
2006,9,New Mexico,2.36,60.90,74.4,47.4
2006,10,New Mexico,1.88,53.60,67.9,39.3
2006,11,New Mexico,0.17,45.30,61.8,28.9
2006,12,New Mexico,1.02,34.50,48.4,20.7
2006,1,New York,4.07,30.10,38.7,21.4
2006,2,New York,2.02,24.70,33.3,16.1
2006,3,New York,1.73,31.70,41.1,22.2
2006,4,New York,3.36,45.70,57.8,33.6
2006,5,New York,3.73,55.70,66.7,44.7
2006,6,New York,7.16,64.40,74.1,54.8
2006,7,New York,5.21,71.00,81.2,60.8
2006,8,New York,4.26,66.80,77.3,56.2
2006,9,New York,4.44,58.10,67.2,49
2006,10,New York,6.17,46.60,55.8,37.3
2006,11,New York,3.44,42.40,50.3,34.4
2006,12,New York,3.31,34.40,41.9,26.9
2006,1,North Carolina,3.31,46.60,57.7,35.6
2006,2,North Carolina,1.82,42.10,53.4,30.7
2006,3,North Carolina,1.44,49.80,62,37.6
2006,4,North Carolina,3.71,61.70,75.3,48.1
2006,5,North Carolina,3.23,64.20,76.7,51.8
2006,6,North Carolina,7.63,73.10,83.9,62.3
2006,7,North Carolina,4.47,77.60,88,67.1
2006,8,North Carolina,4.85,78.30,88.2,68.4
2006,9,North Carolina,6.60,68.10,78.1,58.2
2006,10,North Carolina,4.04,57.70,69.3,46
2006,11,North Carolina,6.75,51.50,63.1,39.9
2006,12,North Carolina,3.32,47.10,59.7,34.4
2006,1,North Dakota,0.27,25.90,33.1,18.7
2006,2,North Dakota,0.33,15.00,25.3,4.8
2006,3,North Dakota,0.89,27.50,36.4,18.6
2006,4,North Dakota,1.60,48.50,62,35
2006,5,North Dakota,1.72,55.50,68.6,42.5
2006,6,North Dakota,1.64,65.30,78.1,52.5
2006,7,North Dakota,1.14,73.80,89.5,58.2
2006,8,North Dakota,2.50,69.10,83.4,54.8
2006,9,North Dakota,2.08,55.70,68.5,43
2006,10,North Dakota,1.01,39.90,51.2,28.6
2006,11,North Dakota,0.17,28.40,39.7,17.2
2006,12,North Dakota,0.67,21.40,32,10.9
2006,1,Ohio,3.08,38.80,46.4,31.1
2006,2,Ohio,1.63,31.40,39.6,23.3
2006,3,Ohio,2.66,38.90,48,29.8
2006,4,Ohio,3.18,54.30,67.1,41.6
2006,5,Ohio,4.18,59.10,70.3,48
2006,6,Ohio,4.57,67.60,78.8,56.4
2006,7,Ohio,5.55,74.20,84.2,64.1
2006,8,Ohio,3.04,73.30,84,62.6
2006,9,Ohio,4.79,61.90,71.4,52.5
2006,10,Ohio,5.67,50.50,60.2,40.8
2006,11,Ohio,2.17,44.20,53.5,34.9
2006,12,Ohio,3.04,38.30,47,29.6
2006,1,Oklahoma,0.94,46.80,61.4,32.1
2006,2,Oklahoma,0.30,41.00,54.6,27.4
2006,3,Oklahoma,3.16,53.30,65.6,41
2006,4,Oklahoma,3.35,65.90,80,51.7
2006,5,Oklahoma,3.16,70.60,83.1,58.1
2006,6,Oklahoma,2.65,77.90,91.2,64.6
2006,7,Oklahoma,1.79,83.90,97,70.7
2006,8,Oklahoma,3.20,84.10,96.2,71.9
2006,9,Oklahoma,2.41,69.30,82.7,56
2006,10,Oklahoma,2.85,60.70,73.8,47.7
2006,11,Oklahoma,2.45,50.80,63.5,38.2
2006,12,Oklahoma,3.55,41.60,52.7,30.5
2006,1,Oregon,8.28,35.00,41.3,28.7
2006,2,Oregon,2.37,33.80,44,23.7
2006,3,Oregon,3.81,36.40,45,27.7
2006,4,Oregon,2.68,44.60,56,33.3
2006,5,Oregon,2.00,53.20,66.7,39.7
2006,6,Oregon,1.57,60.90,74.6,47.3
2006,7,Oregon,0.23,69.30,85.6,53
2006,8,Oregon,0.20,64.30,80.7,47.8
2006,9,Oregon,0.71,59.10,74.8,43.4
2006,10,Oregon,1.07,47.60,60.8,34.3
2006,11,Oregon,8.08,38.30,45.9,30.7
2006,12,Oregon,5.44,32.90,41,24.8
2006,1,Pennsylvania,4.25,35.20,43.8,26.7
2006,2,Pennsylvania,1.79,29.80,38.2,21.3
2006,3,Pennsylvania,1.48,37.00,46.8,27.2
2006,4,Pennsylvania,3.47,50.50,63.8,37.2
2006,5,Pennsylvania,3.32,57.30,69.6,44.9
2006,6,Pennsylvania,7.67,66.00,77,55
2006,7,Pennsylvania,5.08,72.40,82.8,62
2006,8,Pennsylvania,3.94,70.40,81.5,59.2
2006,9,Pennsylvania,5.06,60.10,69,51.2
2006,10,Pennsylvania,5.35,49.10,59.1,39.1
2006,11,Pennsylvania,3.84,44.00,52.9,35.2
2006,12,Pennsylvania,2.31,37.30,46.4,28.2
2006,1,Rhode Island,5.76,36.00,44.1,27.9
2006,2,Rhode Island,2.74,30.60,39.2,21.9
2006,3,Rhode Island,0.59,37.30,47.1,27.5
2006,4,Rhode Island,2.97,48.70,59.7,37.8
2006,5,Rhode Island,7.68,57.00,66.1,47.9
2006,6,Rhode Island,10.55,67.10,75,59.1
2006,7,Rhode Island,2.92,74.20,82.9,65.5
2006,8,Rhode Island,4.44,70.00,79.6,60.4
2006,9,Rhode Island,2.99,61.80,71.6,51.9
2006,10,Rhode Island,7.18,52.00,62,42.1
2006,11,Rhode Island,6.60,47.70,55.4,40
2006,12,Rhode Island,2.28,39.70,48.2,31.2
2006,1,South Carolina,3.29,50.60,62.4,38.7
2006,2,South Carolina,2.96,46.50,57.9,35.1
2006,3,South Carolina,1.24,54.40,66.8,42
2006,4,South Carolina,2.56,66.00,79.9,52
2006,5,South Carolina,2.54,68.80,81.4,56.2
2006,6,South Carolina,6.80,76.50,88,64.9
2006,7,South Carolina,2.96,80.50,91.7,69.3
2006,8,South Carolina,5.11,81.10,91.2,71
2006,9,South Carolina,4.55,72.40,82.4,62.3
2006,10,South Carolina,3.03,61.40,73.7,49.2
2006,11,South Carolina,4.98,54.20,66.8,41.7
2006,12,South Carolina,3.71,51.00,63.5,38.6
2006,1,South Dakota,0.30,32.20,41.4,23
2006,2,South Dakota,0.29,23.30,34.2,12.3
2006,3,South Dakota,1.35,32.40,42.6,22.2
2006,4,South Dakota,2.36,50.20,63.6,36.9
2006,5,South Dakota,1.20,58.20,72.2,44.1
2006,6,South Dakota,1.77,69.10,83.2,55
2006,7,South Dakota,0.75,78.20,93.6,62.8
2006,8,South Dakota,3.05,72.20,85.7,58.6
2006,9,South Dakota,3.40,56.80,68.7,44.9
2006,10,South Dakota,0.38,44.40,57.1,31.7
2006,11,South Dakota,0.35,33.70,46.1,21.3
2006,12,South Dakota,0.73,27.00,38.8,15.2
2006,1,Tennessee,6.37,45.00,55.7,34.3
2006,2,Tennessee,2.96,38.50,48.7,28.4
2006,3,Tennessee,3.19,49.60,61.4,37.9
2006,4,Tennessee,5.49,63.20,75.8,50.6
2006,5,Tennessee,4.13,65.00,76.2,53.9
2006,6,Tennessee,3.38,73.20,85.1,61.2
2006,7,Tennessee,3.65,78.00,89.4,66.7
2006,8,Tennessee,4.09,79.20,89.8,68.4
2006,9,Tennessee,4.67,67.20,78.3,56.1
2006,10,Tennessee,3.65,56.10,68.3,44
2006,11,Tennessee,3.90,48.40,60,36.7
2006,12,Tennessee,3.39,43.30,55.1,31.5
2006,1,Texas,1.06,52.90,68.3,37.5
2006,2,Texas,1.14,50.20,64.2,36.2
2006,3,Texas,2.07,61.10,73.5,48.7
2006,4,Texas,1.51,70.70,84.4,57
2006,5,Texas,2.20,75.70,89.3,62.2
2006,6,Texas,1.96,80.80,93.9,67.6
2006,7,Texas,2.31,83.40,95.4,71.4
2006,8,Texas,2.36,83.60,95.3,71.7
2006,9,Texas,3.27,74.10,86.2,61.9
2006,10,Texas,4.03,66.80,79.3,54.2
2006,11,Texas,0.72,57.90,71.7,44.1
2006,12,Texas,2.50,48.20,60.2,36.3
2006,1,Utah,1.35,29.90,40.8,18.9
2006,2,Utah,0.56,31.50,44.3,18.7
2006,3,Utah,2.40,36.30,47.2,25.4
2006,4,Utah,1.16,48.40,61.9,34.9
2006,5,Utah,0.42,58.90,73.8,43.9
2006,6,Utah,0.42,68.80,84.6,53
2006,7,Utah,1.21,75.00,89.6,60.5
2006,8,Utah,0.90,69.70,84.2,55.2
2006,9,Utah,1.40,58.10,72.5,43.6
2006,10,Utah,3.08,47.30,59.1,35.5
2006,11,Utah,0.70,38.20,50.2,26.2
2006,12,Utah,0.81,27.90,38.4,17.4
2007,1,Alabama,4.34,46.70,57,36.4
2007,2,Alabama,2.64,44.80,57.6,32.1
2007,3,Alabama,1.56,60.00,74.6,45.4
2007,4,Alabama,3.91,60.00,73.2,46.8
2007,5,Alabama,0.73,71.20,85.3,57
2007,6,Alabama,2.78,78.80,91.8,65.8
2007,7,Alabama,5.20,79.20,89.3,69.2
2007,8,Alabama,2.67,84.40,96.8,71.9
2007,9,Alabama,3.11,76.00,87.5,64.5
2007,10,Alabama,3.92,66.50,78.3,54.6
2007,11,Alabama,2.75,53.60,67.4,39.9
2007,12,Alabama,4.25,51.60,62.6,40.6
2007,1,Arizona,0.79,39.00,51.6,26.4
2007,2,Arizona,0.56,46.70,60,33.4
2007,3,Arizona,0.83,54.50,69.6,39.4
2007,4,Arizona,0.24,59.30,74.5,44.2
2007,5,Arizona,0.30,68.40,84.3,52.5
2007,6,Arizona,0.12,77.30,94.3,60.4
2007,7,Arizona,2.27,82.00,95.9,68
2007,8,Arizona,1.87,80.50,93.5,67.5
2007,9,Arizona,0.98,73.70,87.7,59.8
2007,10,Arizona,0.15,62.40,77.6,47.2
2007,11,Arizona,0.60,55.30,70.1,40.5
2007,12,Arizona,2.28,39.90,51.4,28.4
2007,1,Arkansas,6.92,39.90,48.7,31.1
2007,2,Arkansas,2.44,40.90,51.4,30.4
2007,3,Arkansas,1.64,59.50,71.6,47.4
2007,4,Arkansas,4.22,57.40,69.3,45.6
2007,5,Arkansas,3.69,71.00,81.9,60
2007,6,Arkansas,3.65,77.10,87.3,66.8
2007,7,Arkansas,5.75,77.60,87.1,68.1
2007,8,Arkansas,0.89,83.70,95.9,71.5
2007,9,Arkansas,4.56,74.10,84.8,63.4
2007,10,Arkansas,5.15,64.00,75.2,52.8
2007,11,Arkansas,2.06,52.50,63.7,41.3
2007,12,Arkansas,5.73,44.00,54,33.9
2007,1,California,0.81,41.50,53.6,29.5
2007,2,California,4.24,46.70,57,36.3
2007,3,California,0.74,54.40,68,40.9
2007,4,California,1.27,56.30,69.4,43.1
2007,5,California,0.32,64.10,78.6,49.5
2007,6,California,0.12,70.50,85.9,55.2
2007,7,California,0.18,76.90,91.8,62
2007,8,California,0.12,76.10,91.1,61.1
2007,9,California,0.50,67.50,81.5,53.6
2007,10,California,1.50,58.60,71.1,46
2007,11,California,0.82,53.30,65.6,41
2007,12,California,3.21,41.20,50.7,31.8
2007,1,Colorado,1.00,19.40,31.9,6.9
2007,2,Colorado,0.96,27.70,39.1,16.3
2007,3,Colorado,1.09,40.50,54.2,26.8
2007,4,Colorado,2.08,43.30,56.6,30.1
2007,5,Colorado,2.09,53.50,67.4,39.5
2007,6,Colorado,1.17,62.80,78.5,47.2
2007,7,Colorado,2.00,69.70,84.8,54.6
2007,8,Colorado,2.41,68.80,83.2,54.4
2007,9,Colorado,1.80,59.70,74.4,44.9
2007,10,Colorado,1.13,48.30,63.4,33.3
2007,11,Colorado,0.40,38.00,53.1,23
2007,12,Colorado,2.58,22.40,33.6,11.1
2007,1,Connecticut,3.43,31.30,39.6,22.9
2007,2,Connecticut,2.01,23.30,31.7,14.9
2007,3,Connecticut,5.24,35.10,46.3,23.8
2007,4,Connecticut,8.57,44.80,55,34.6
2007,5,Connecticut,1.88,59.60,72.8,46.4
2007,6,Connecticut,3.54,66.60,78,55.2
2007,7,Connecticut,4.94,70.90,81.5,60.3
2007,8,Connecticut,2.25,70.30,81.3,59.2
2007,9,Connecticut,1.79,64.60,76.8,52.5
2007,10,Connecticut,3.76,57.80,68,47.6
2007,11,Connecticut,3.16,39.90,49.2,30.6
2007,12,Connecticut,4.97,30.20,37.6,22.7
2007,1,Delaware,3.95,40.10,49.1,31.1
2007,2,Delaware,2.49,29.60,37.7,21.5
2007,3,Delaware,3.42,45.20,56.9,33.6
2007,4,Delaware,5.91,51.00,61.2,40.8
2007,5,Delaware,1.15,64.30,76.5,52.1
2007,6,Delaware,3.20,72.90,83.2,62.5
2007,7,Delaware,2.50,76.10,86.7,65.6
2007,8,Delaware,3.57,76.60,86.7,66.4
2007,9,Delaware,1.30,70.00,81.3,58.6
2007,10,Delaware,4.78,64.10,74.4,53.7
2007,11,Delaware,1.53,46.40,56,36.7
2007,12,Delaware,4.60,39.20,47.1,31.1
2007,1,Florida,2.53,61.30,71.3,51.4
2007,2,Florida,2.41,58.10,70,46.2
2007,3,Florida,1.24,66.30,78.7,54
2007,4,Florida,2.15,68.40,80.9,55.9
2007,5,Florida,1.37,74.90,86.8,63
2007,6,Florida,6.11,80.00,90.2,69.8
2007,7,Florida,7.50,82.40,91.9,72.8
2007,8,Florida,4.94,83.70,93.3,74.1
2007,9,Florida,6.20,80.50,89.6,71.3
2007,10,Florida,5.64,76.20,84.6,67.8
2007,11,Florida,1.16,64.80,76.6,53.1
2007,12,Florida,2.47,64.40,75.2,53.4
2007,1,Georgia,4.24,49.20,59.5,38.9
2007,2,Georgia,2.74,46.70,59.5,34
2007,3,Georgia,2.17,60.00,74,45.9
2007,4,Georgia,1.79,60.90,74.9,47
2007,5,Georgia,0.59,70.50,84.6,56.4
2007,6,Georgia,4.49,77.70,89.6,65.8
2007,7,Georgia,5.33,78.90,89.3,68.5
2007,8,Georgia,4.06,83.20,94.7,71.7
2007,9,Georgia,3.10,75.80,86.6,64.9
2007,10,Georgia,2.72,67.80,78.7,56.8
2007,11,Georgia,1.32,54.00,67.9,40
2007,12,Georgia,5.52,52.90,64.4,41.4
2007,1,Idaho,1.36,20.70,30.8,10.6
2007,2,Idaho,2.45,30.80,39.6,22.1
2007,3,Idaho,1.45,38.90,50.7,27.2
2007,4,Idaho,1.59,43.00,55.3,30.7
2007,5,Idaho,1.09,52.00,66.3,37.6
2007,6,Idaho,1.23,59.60,74.7,44.4
2007,7,Idaho,0.38,72.00,88.7,55.4
2007,8,Idaho,0.51,65.40,81.7,49
2007,9,Idaho,1.26,54.90,69.4,40.4
2007,10,Idaho,2.58,43.10,54,32.3
2007,11,Idaho,2.04,33.50,43.8,23.3
2007,12,Idaho,3.62,23.40,30.4,16.4
2007,1,Illinois,2.93,30.30,37.9,22.7
2007,2,Illinois,2.31,21.70,29.9,13.5
2007,3,Illinois,3.21,48.00,58.5,37.5
2007,4,Illinois,3.51,50.20,61.6,38.8
2007,5,Illinois,2.24,67.60,79.4,55.7
2007,6,Illinois,4.13,72.70,83.8,61.5
2007,7,Illinois,3.31,73.30,84.4,62.1
2007,8,Illinois,4.36,78.20,89.4,67.1
2007,9,Illinois,1.59,69.80,83.1,56.5
2007,10,Illinois,3.50,59.90,71.3,48.4
2007,11,Illinois,1.72,42.20,52.3,32
2007,12,Illinois,3.87,30.20,37.4,23
2007,1,Indiana,4.75,32.20,39.2,25.2
2007,2,Indiana,2.43,20.20,28.7,11.7
2007,3,Indiana,3.54,47.00,57.8,36.1
2007,4,Indiana,4.15,49.40,60.5,38.4
2007,5,Indiana,1.75,66.20,79.2,53.3
2007,6,Indiana,3.28,72.10,84,60.2
2007,7,Indiana,3.17,71.90,83.5,60.2
2007,8,Indiana,4.55,76.80,88.6,65.1
2007,9,Indiana,2.53,69.00,82.2,55.8
2007,10,Indiana,3.81,60.20,71.3,49.1
2007,11,Indiana,2.77,41.90,51.6,32.2
2007,12,Indiana,5.06,32.50,39.4,25.7
2007,1,Iowa,0.91,21.60,30.3,12.8
2007,2,Iowa,1.68,15.50,23.3,7.7
2007,3,Iowa,2.86,41.80,51.3,32.3
2007,4,Iowa,4.56,46.70,57.9,35.6
2007,5,Iowa,5.35,64.70,76.2,53.2
2007,6,Iowa,3.38,70.40,81.6,59.2
2007,7,Iowa,3.38,73.70,85.1,62.2
2007,8,Iowa,9.69,74.20,83.9,64.4
2007,9,Iowa,2.87,64.70,77.3,52.1
2007,10,Iowa,5.10,55.90,66.1,45.7
2007,11,Iowa,0.18,37.20,47.7,26.6
2007,12,Iowa,2.44,20.30,27.6,13
2007,1,Kansas,0.89,27.00,36.6,17.3
2007,2,Kansas,0.88,30.00,40.4,19.7
2007,3,Kansas,3.44,52.30,64.5,40.1
2007,4,Kansas,2.98,50.90,62.5,39.3
2007,5,Kansas,5.98,65.90,77.1,54.8
2007,6,Kansas,5.69,72.30,83.6,61
2007,7,Kansas,3.35,78.00,89.7,66.3
2007,8,Kansas,2.57,81.50,93.4,69.6
2007,9,Kansas,2.02,70.50,83.7,57.3
2007,10,Kansas,2.83,59.10,72.8,45.3
2007,11,Kansas,0.15,44.10,59.1,29.2
2007,12,Kansas,2.48,29.30,39,19.6
2007,1,Kentucky,4.18,38.00,46.6,29.4
2007,2,Kentucky,2.35,29.80,39.6,20.1
2007,3,Kentucky,2.76,53.30,65.8,40.7
2007,4,Kentucky,3.87,53.50,65.5,41.5
2007,5,Kentucky,2.05,67.80,81.4,54.1
2007,6,Kentucky,3.03,73.70,86.5,61
2007,7,Kentucky,4.28,74.60,86,63.1
2007,8,Kentucky,1.68,80.90,93.9,68
2007,9,Kentucky,2.10,71.90,85.3,58.5
2007,10,Kentucky,5.58,62.40,74.5,50.1
2007,11,Kentucky,3.31,46.00,57.7,34.3
2007,12,Kentucky,6.67,40.70,49.7,31.8
2007,1,Louisiana,7.22,49.60,58.2,41
2007,2,Louisiana,1.95,50.60,61.6,39.5
2007,3,Louisiana,1.63,63.40,75.3,51.4
2007,4,Louisiana,4.27,63.90,74.9,52.9
2007,5,Louisiana,4.51,73.90,84.1,63.6
2007,6,Louisiana,5.05,80.10,89.9,70.4
2007,7,Louisiana,8.72,80.20,88.5,71.9
2007,8,Louisiana,2.95,84.10,94.4,73.8
2007,9,Louisiana,5.10,78.60,88.3,68.9
2007,10,Louisiana,3.71,69.10,80.8,57.5
2007,11,Louisiana,3.22,59.70,70.6,48.7
2007,12,Louisiana,4.08,55.40,66.3,44.6
2007,1,Maine,2.61,17.30,26.7,7.9
2007,2,Maine,2.06,11.60,22.3,1
2007,3,Maine,4.14,25.80,36.5,15.2
2007,4,Maine,6.48,37.00,46.4,27.5
2007,5,Maine,3.20,51.20,63.6,38.8
2007,6,Maine,3.05,61.10,72.9,49.3
2007,7,Maine,3.56,64.60,75.4,53.7
2007,8,Maine,4.14,63.50,75.4,51.6
2007,9,Maine,2.38,57.20,69.1,45.4
2007,10,Maine,4.85,49.60,59.3,39.9
2007,11,Maine,6.90,31.70,39.2,24.2
2007,12,Maine,4.26,18.00,26.4,9.7
2007,1,Maryland,3.03,38.50,47.2,29.7
2007,2,Maryland,2.40,28.30,36.8,19.8
2007,3,Maryland,3.62,44.90,56.6,33.1
2007,4,Maryland,4.47,51.10,61.4,40.7
2007,5,Maryland,1.37,64.60,77,52.1
2007,6,Maryland,2.92,72.60,83.5,61.6
2007,7,Maryland,2.47,75.40,86.5,64.3
2007,8,Maryland,3.90,76.30,86.7,66
2007,9,Maryland,1.30,69.60,81.5,57.7
2007,10,Maryland,4.59,63.30,74.4,52.3
2007,11,Maryland,1.77,45.60,55,36
2007,12,Maryland,4.21,38.10,45.8,30.4
2007,1,Massachusetts,3.35,29.90,38,21.7
2007,2,Massachusetts,2.15,22.40,31.1,13.7
2007,3,Massachusetts,5.16,34.00,44.8,23.2
2007,4,Massachusetts,7.60,43.30,52.7,33.8
2007,5,Massachusetts,3.29,58.40,71.3,45.5
2007,6,Massachusetts,3.07,65.60,76.5,54.5
2007,7,Massachusetts,4.59,70.10,80.6,59.7
2007,8,Massachusetts,1.43,69.40,80.8,58.1
2007,9,Massachusetts,2.54,63.30,75.4,51.2
2007,10,Massachusetts,3.61,56.00,66.2,45.7
2007,11,Massachusetts,3.63,38.70,48,29.3
2007,12,Massachusetts,5.07,28.40,36.1,20.8
2007,1,Michigan,2.19,24.10,31,17.2
2007,2,Michigan,0.96,15.20,23.3,7.1
2007,3,Michigan,2.51,34.80,45,24.5
2007,4,Michigan,3.00,41.80,52.4,31.1
2007,5,Michigan,2.31,57.80,71.1,44.6
2007,6,Michigan,2.67,67.10,80.1,54
2007,7,Michigan,2.04,68.00,80.3,55.6
2007,8,Michigan,4.11,68.80,80.2,57.4
2007,9,Michigan,2.84,61.80,73.7,49.8
2007,10,Michigan,3.80,54.40,64,44.8
2007,11,Michigan,1.61,35.20,42.8,27.6
2007,12,Michigan,2.62,24.10,30.6,17.6
2007,1,Minnesota,0.44,14.50,23.1,5.8
2007,2,Minnesota,1.08,7.70,17,-1.6
2007,3,Minnesota,2.17,31.70,41.4,22
2007,4,Minnesota,2.39,41.20,53,29.5
2007,5,Minnesota,3.04,58.70,71.1,46.3
2007,6,Minnesota,3.58,67.20,78.8,55.7
2007,7,Minnesota,2.17,70.60,82.6,58.6
2007,8,Minnesota,4.10,66.50,77.7,55.3
2007,9,Minnesota,4.05,59.20,71.1,47.4
2007,10,Minnesota,4.68,49.40,58.7,40.1
2007,11,Minnesota,0.28,30.40,38.5,22.3
2007,12,Minnesota,1.23,11.70,20,3.3
2007,1,Mississippi,4.89,46.20,55.6,36.8
2007,2,Mississippi,2.44,46.00,57.8,34.1
2007,3,Mississippi,0.85,61.30,75.4,47.2
2007,4,Mississippi,3.64,61.00,73.5,48.5
2007,5,Mississippi,2.40,72.20,84.8,59.6
2007,6,Mississippi,3.16,79.20,91.3,67.2
2007,7,Mississippi,7.44,79.10,88.7,69.5
2007,8,Mississippi,2.14,84.20,96.4,71.9
2007,9,Mississippi,3.86,76.70,87.5,65.9
2007,10,Mississippi,4.72,66.50,78.5,54.6
2007,11,Mississippi,2.22,55.10,67.5,42.8
2007,12,Mississippi,4.02,51.90,63,40.9
2007,1,Missouri,2.86,31.70,40.7,22.7
2007,2,Missouri,2.37,29.40,38.9,19.8
2007,3,Missouri,2.69,53.00,64.4,41.5
2007,4,Missouri,3.77,52.30,64,40.7
2007,5,Missouri,5.15,68.30,79.1,57.6
2007,6,Missouri,5.11,73.40,83.8,63.1
2007,7,Missouri,2.31,75.90,86.6,65.1
2007,8,Missouri,3.24,81.30,93.3,69.4
2007,9,Missouri,3.00,70.50,82.4,58.7
2007,10,Missouri,3.95,60.00,71.5,48.4
2007,11,Missouri,1.16,45.20,56.9,33.5
2007,12,Missouri,3.97,33.20,41.8,24.6
2007,1,Montana,0.72,21.80,32.3,11.3
2007,2,Montana,1.42,22.00,31,12.9
2007,3,Montana,1.16,38.90,51.2,26.7
2007,4,Montana,1.78,40.90,52.6,29.2
2007,5,Montana,4.05,52.10,65,39.1
2007,6,Montana,2.09,60.70,74.3,47
