YEAR,CROP,STATE,YIELD,UNIT
2007,HAY & HAYLAGE,KANSAS,2.29,TONS / ACRE
2007,HAY & HAYLAGE,MICHIGAN,2.62,TONS / ACRE
2007,HAY & HAYLAGE,MINNESOTA,2.49,TONS / ACRE
2007,HAY & HAYLAGE,MISSOURI,1.87,TONS / ACRE
2007,HAY & HAYLAGE,NEBRASKA,2.38,TONS / ACRE
2007,HAY & HAYLAGE,NEW MEXICO,4.3,TONS / ACRE
2007,HAY & HAYLAGE,NEW YORK,2.64,TONS / ACRE
2007,HAY & HAYLAGE,OHIO,2.52,TONS / ACRE
2007,HAY & HAYLAGE,PENNSYLVANIA,2.67,TONS / ACRE
2007,HAY & HAYLAGE,SOUTH DAKOTA,1.95,TONS / ACRE
2007,HAY & HAYLAGE,TEXAS,2.78,TONS / ACRE
2007,HAY & HAYLAGE,VERMONT,3.07,TONS / ACRE
2007,HAY & HAYLAGE,WASHINGTON,4.5,TONS / ACRE
2007,HAY & HAYLAGE,WISCONSIN,3.13,TONS / ACRE
2007,HOPS,IDAHO,"1,417",LB / ACRE
2007,HOPS,OREGON,"1,811",LB / ACRE
2007,HOPS,WASHINGTON,"2,049",LB / ACRE
2007,PEANUTS,ALABAMA,"2,550",LB / ACRE
2007,PEANUTS,FLORIDA,"2,700",LB / ACRE
2007,PEANUTS,GEORGIA,"3,120",LB / ACRE
2007,PEANUTS,MISSISSIPPI,"3,300",LB / ACRE
2007,PEANUTS,NEW MEXICO,"3,200",LB / ACRE
2007,PEANUTS,NORTH CAROLINA,"2,900",LB / ACRE
2007,PEANUTS,OKLAHOMA,"3,400",LB / ACRE
2007,PEANUTS,SOUTH CAROLINA,"3,100",LB / ACRE
2007,PEANUTS,TEXAS,"3,700",LB / ACRE
2007,PEANUTS,VIRGINIA,"2,500",LB / ACRE
2007,RICE,ARKANSAS,"7,230",LB / ACRE
2007,RICE,CALIFORNIA,"8,200",LB / ACRE
2007,RICE,LOUISIANA,"6,140",LB / ACRE
2007,RICE,MISSISSIPPI,"7,350",LB / ACRE
2007,RICE,MISSOURI,"6,900",LB / ACRE
2007,RICE,TEXAS,"6,550",LB / ACRE
2007,RYE,GEORGIA,20,BU / ACRE
2007,RYE,OKLAHOMA,18,BU / ACRE
2007,RYE,OTHER STATES,29.2,BU / ACRE
2007,SAFFLOWER,CALIFORNIA,"2,350",LB / ACRE
2007,SAFFLOWER,MONTANA,850,LB / ACRE
2007,SAFFLOWER,OTHER STATES,758,LB / ACRE
2007,SORGHUM,ALABAMA,40,BU / ACRE
2007,SORGHUM,ARIZONA,90,BU / ACRE
2007,SORGHUM,ARKANSAS,96,BU / ACRE
2007,SORGHUM,CALIFORNIA,85,BU / ACRE
2007,SORGHUM,COLORADO,37,BU / ACRE
2007,SORGHUM,GEORGIA,46,BU / ACRE
2007,SORGHUM,ILLINOIS,81,BU / ACRE
2007,SORGHUM,KANSAS,79,BU / ACRE
2007,SORGHUM,KENTUCKY,90,BU / ACRE
2007,SORGHUM,LOUISIANA,95,BU / ACRE
2007,SORGHUM,MISSISSIPPI,85,BU / ACRE
2007,SORGHUM,MISSOURI,96,BU / ACRE
2007,SORGHUM,NEBRASKA,94,BU / ACRE
2007,SORGHUM,NEW MEXICO,40,BU / ACRE
2007,SORGHUM,NORTH CAROLINA,55,BU / ACRE
2007,SORGHUM,OKLAHOMA,56,BU / ACRE
2007,SORGHUM,PENNSYLVANIA,56,BU / ACRE
2007,SORGHUM,SOUTH CAROLINA,35,BU / ACRE
2007,SORGHUM,SOUTH DAKOTA,60,BU / ACRE
2007,SORGHUM,TENNESSEE,82,BU / ACRE
2007,SORGHUM,TEXAS,65,BU / ACRE
2007,SOYBEANS,ALABAMA,21,BU / ACRE
2007,SOYBEANS,ARKANSAS,36,BU / ACRE
2007,SOYBEANS,DELAWARE,26,BU / ACRE
2007,SOYBEANS,FLORIDA,24,BU / ACRE
2007,SOYBEANS,GEORGIA,30,BU / ACRE
2007,SOYBEANS,ILLINOIS,43.5,BU / ACRE
2007,SOYBEANS,INDIANA,46,BU / ACRE
2007,SOYBEANS,IOWA,52,BU / ACRE
2007,SOYBEANS,KANSAS,33,BU / ACRE
2007,SOYBEANS,KENTUCKY,27.5,BU / ACRE
2007,SOYBEANS,LOUISIANA,43,BU / ACRE
2007,SOYBEANS,MARYLAND,27.5,BU / ACRE
2007,SOYBEANS,MICHIGAN,40,BU / ACRE
2007,SOYBEANS,MINNESOTA,42.5,BU / ACRE
2007,SOYBEANS,MISSISSIPPI,40.5,BU / ACRE
2007,SOYBEANS,MISSOURI,37.5,BU / ACRE
2007,SOYBEANS,NEBRASKA,51,BU / ACRE
2007,SOYBEANS,NEW JERSEY,31,BU / ACRE
2007,SOYBEANS,NEW YORK,39,BU / ACRE
2007,SOYBEANS,NORTH CAROLINA,22,BU / ACRE
2007,SOYBEANS,NORTH DAKOTA,35.5,BU / ACRE
2007,SOYBEANS,OHIO,47,BU / ACRE
2007,SOYBEANS,OKLAHOMA,26,BU / ACRE
2007,SOYBEANS,PENNSYLVANIA,41,BU / ACRE
2007,SOYBEANS,SOUTH CAROLINA,18.5,BU / ACRE
2007,SOYBEANS,SOUTH DAKOTA,42,BU / ACRE
2007,SOYBEANS,TENNESSEE,19,BU / ACRE
2007,SOYBEANS,TEXAS,37.5,BU / ACRE
2007,SOYBEANS,VIRGINIA,27.5,BU / ACRE
2007,SOYBEANS,WEST VIRGINIA,33,BU / ACRE
2007,SOYBEANS,WISCONSIN,40.5,BU / ACRE
2007,SUGARBEETS,CALIFORNIA,35.5,TONS / ACRE
2007,SUGARBEETS,COLORADO,26.2,TONS / ACRE
2007,SUGARBEETS,IDAHO,34.4,TONS / ACRE
2007,SUGARBEETS,MICHIGAN,23.4,TONS / ACRE
2007,SUGARBEETS,MINNESOTA,23.8,TONS / ACRE
2007,SUGARBEETS,MONTANA,24.7,TONS / ACRE
2007,SUGARBEETS,NEBRASKA,23.5,TONS / ACRE
2007,SUGARBEETS,NORTH DAKOTA,23.1,TONS / ACRE
2007,SUGARBEETS,OREGON,31.9,TONS / ACRE
2007,SUGARBEETS,WASHINGTON,42,TONS / ACRE
2007,SUGARBEETS,WYOMING,21.8,TONS / ACRE
2007,SUGARCANE,FLORIDA,37.6,TONS / ACRE
2007,SUGARCANE,HAWAII,28.3,TONS / ACRE
2007,SUGARCANE,LOUISIANA,30.4,TONS / ACRE
2007,SUGARCANE,TEXAS,30.4,TONS / ACRE
2007,TOBACCO,CONNECTICUT,"1,733",LB / ACRE
2007,TOBACCO,GEORGIA,"2,150",LB / ACRE
2007,TOBACCO,KENTUCKY,"2,209",LB / ACRE
2007,TOBACCO,MASSACHUSETTS,"1,725",LB / ACRE
2007,TOBACCO,MISSOURI,"2,330",LB / ACRE
2007,TOBACCO,NORTH CAROLINA,"2,255",LB / ACRE
2007,TOBACCO,OHIO,"2,050",LB / ACRE
2007,TOBACCO,PENNSYLVANIA,"2,318",LB / ACRE
2007,TOBACCO,SOUTH CAROLINA,"2,250",LB / ACRE
2007,TOBACCO,TENNESSEE,"1,934",LB / ACRE
2007,TOBACCO,VIRGINIA,"2,240",LB / ACRE
2007,WHEAT,ALABAMA,42,BU / ACRE
2007,WHEAT,ARIZONA,101.4,BU / ACRE
2007,WHEAT,ARKANSAS,41,BU / ACRE
2007,WHEAT,CALIFORNIA,85.4,BU / ACRE
2007,WHEAT,COLORADO,39.2,BU / ACRE
2007,WHEAT,DELAWARE,68,BU / ACRE
2007,WHEAT,FLORIDA,55,BU / ACRE
2007,WHEAT,GEORGIA,40,BU / ACRE
2007,WHEAT,IDAHO,71.2,BU / ACRE
2007,WHEAT,ILLINOIS,55,BU / ACRE
2007,WHEAT,INDIANA,56,BU / ACRE
2007,WHEAT,IOWA,48,BU / ACRE
2007,WHEAT,KANSAS,33,BU / ACRE
2007,WHEAT,KENTUCKY,48,BU / ACRE
2007,WHEAT,LOUISIANA,54,BU / ACRE
2007,WHEAT,MARYLAND,66,BU / ACRE
2007,WHEAT,MICHIGAN,65,BU / ACRE
2007,WHEAT,MINNESOTA,47.9,BU / ACRE
2007,WHEAT,MISSISSIPPI,56,BU / ACRE
2007,WHEAT,MISSOURI,43,BU / ACRE
2007,WHEAT,MONTANA,29.6,BU / ACRE
2007,WHEAT,NEBRASKA,43,BU / ACRE
2007,WHEAT,NEVADA,99.2,BU / ACRE
2007,WHEAT,NEW JERSEY,51,BU / ACRE
2007,WHEAT,NEW MEXICO,28,BU / ACRE
2007,WHEAT,NEW YORK,53,BU / ACRE
2007,WHEAT,NORTH CAROLINA,40,BU / ACRE
2007,WHEAT,NORTH DAKOTA,35.6,BU / ACRE
2007,WHEAT,OHIO,61,BU / ACRE
2007,WHEAT,OKLAHOMA,28,BU / ACRE
2007,WHEAT,OREGON,52.3,BU / ACRE
2007,WHEAT,PENNSYLVANIA,58,BU / ACRE
2007,WHEAT,SOUTH CAROLINA,30,BU / ACRE
2007,WHEAT,SOUTH DAKOTA,43.1,BU / ACRE
2007,WHEAT,TENNESSEE,41,BU / ACRE
2007,WHEAT,TEXAS,37,BU / ACRE
2007,WHEAT,UTAH,42.8,BU / ACRE
2007,WHEAT,VIRGINIA,64,BU / ACRE
2007,WHEAT,WASHINGTON,58.7,BU / ACRE
2007,WHEAT,WEST VIRGINIA,57,BU / ACRE
2007,WHEAT,WISCONSIN,67.1,BU / ACRE
2007,WHEAT,WYOMING,25.4,BU / ACRE
2008,BARLEY,ALASKA,29.1,BU / ACRE
2008,BARLEY,ARIZONA,120,BU / ACRE
2008,BARLEY,CALIFORNIA,55,BU / ACRE
2008,BARLEY,COLORADO,120,BU / ACRE
2008,BARLEY,DELAWARE,80,BU / ACRE
2008,BARLEY,IDAHO,86,BU / ACRE
2008,BARLEY,KANSAS,37,BU / ACRE
2008,BARLEY,KENTUCKY,88,BU / ACRE
2008,BARLEY,MAINE,55,BU / ACRE
2008,BARLEY,MARYLAND,90,BU / ACRE
2008,BARLEY,MICHIGAN,46,BU / ACRE
2008,BARLEY,MINNESOTA,65,BU / ACRE
2008,BARLEY,MONTANA,50,BU / ACRE
2008,BARLEY,NEVADA,100,BU / ACRE
2008,BARLEY,NEW JERSEY,71,BU / ACRE
2008,BARLEY,NEW YORK,52,BU / ACRE
2008,BARLEY,NORTH CAROLINA,71,BU / ACRE
2008,BARLEY,NORTH DAKOTA,56,BU / ACRE
2008,BARLEY,OHIO,72,BU / ACRE
2008,BARLEY,OREGON,50,BU / ACRE
2008,BARLEY,PENNSYLVANIA,75,BU / ACRE
2008,BARLEY,SOUTH DAKOTA,41,BU / ACRE
2008,BARLEY,UTAH,84,BU / ACRE
2008,BARLEY,VIRGINIA,85,BU / ACRE
2008,BARLEY,WASHINGTON,57,BU / ACRE
2008,BARLEY,WISCONSIN,54,BU / ACRE
2008,BARLEY,WYOMING,92,BU / ACRE
2008,CANOLA,MINNESOTA,"1,600",LB / ACRE
2008,CANOLA,MONTANA,"1,910",LB / ACRE
2008,CANOLA,NORTH DAKOTA,"1,460",LB / ACRE
2008,CANOLA,OTHER STATES,"1,378",LB / ACRE
2008,CHICKPEAS,CALIFORNIA,"1,840",LB / ACRE
2008,CHICKPEAS,IDAHO,"1,180",LB / ACRE
2008,CHICKPEAS,MONTANA,650,LB / ACRE
2008,CHICKPEAS,NORTH DAKOTA,"1,420",LB / ACRE
2008,CHICKPEAS,OREGON,"1,290",LB / ACRE
2008,CHICKPEAS,SOUTH DAKOTA,"1,210",LB / ACRE
2008,CHICKPEAS,WASHINGTON,"1,500",LB / ACRE
2008,CORN,ALABAMA,104,BU / ACRE
2008,CORN,ARIZONA,165,BU / ACRE
2008,CORN,ARKANSAS,152,BU / ACRE
2008,CORN,CALIFORNIA,195,BU / ACRE
2008,CORN,COLORADO,137,BU / ACRE
2008,CORN,DELAWARE,125,BU / ACRE
2008,CORN,FLORIDA,110,BU / ACRE
2008,CORN,GEORGIA,140,BU / ACRE
2008,CORN,IDAHO,170,BU / ACRE
2008,CORN,ILLINOIS,179,BU / ACRE
2008,CORN,INDIANA,160,BU / ACRE
2008,CORN,IOWA,171,BU / ACRE
2008,CORN,KANSAS,133,BU / ACRE
2008,CORN,KENTUCKY,136,BU / ACRE
2008,CORN,LOUISIANA,144,BU / ACRE
2008,CORN,MARYLAND,121,BU / ACRE
2008,CORN,MICHIGAN,138,BU / ACRE
2008,CORN,MINNESOTA,162,BU / ACRE
2008,CORN,MISSISSIPPI,140,BU / ACRE
2008,CORN,MISSOURI,144,BU / ACRE
2008,CORN,MONTANA,122,BU / ACRE
2008,CORN,NEBRASKA,163,BU / ACRE
2008,CORN,NEW JERSEY,116,BU / ACRE
2008,CORN,NEW MEXICO,185,BU / ACRE
2008,CORN,NEW YORK,144,BU / ACRE
2008,CORN,NORTH CAROLINA,78,BU / ACRE
2008,CORN,NORTH DAKOTA,124,BU / ACRE
2008,CORN,OHIO,131,BU / ACRE
2008,CORN,OKLAHOMA,110,BU / ACRE
2008,CORN,OREGON,195,BU / ACRE
2008,CORN,PENNSYLVANIA,133,BU / ACRE
2008,CORN,SOUTH CAROLINA,63,BU / ACRE
2008,CORN,SOUTH DAKOTA,133,BU / ACRE
2008,CORN,TENNESSEE,118,BU / ACRE
2008,CORN,TEXAS,118,BU / ACRE
2008,CORN,UTAH,157,BU / ACRE
2008,CORN,VIRGINIA,108,BU / ACRE
2008,CORN,WASHINGTON,205,BU / ACRE
2008,CORN,WEST VIRGINIA,130,BU / ACRE
2008,CORN,WISCONSIN,137,BU / ACRE
2008,CORN,WYOMING,134,BU / ACRE
2008,COTTON,ALABAMA,787,LB / ACRE
2008,COTTON,ARIZONA,"1,456",LB / ACRE
2008,COTTON,ARKANSAS,"1,012",LB / ACRE
2008,COTTON,CALIFORNIA,"1,379",LB / ACRE
2008,COTTON,FLORIDA,916,LB / ACRE
2008,COTTON,GEORGIA,835,LB / ACRE
2008,COTTON,KANSAS,653,LB / ACRE
2008,COTTON,LOUISIANA,576,LB / ACRE
2008,COTTON,MISSISSIPPI,911,LB / ACRE
2008,COTTON,MISSOURI,"1,106",LB / ACRE
2008,COTTON,NEW MEXICO,964,LB / ACRE
2008,COTTON,NORTH CAROLINA,847,LB / ACRE
2008,COTTON,OKLAHOMA,811,LB / ACRE
2008,COTTON,SOUTH CAROLINA,881,LB / ACRE
2008,COTTON,TENNESSEE,909,LB / ACRE
2008,COTTON,TEXAS,659,LB / ACRE
2008,COTTON,VIRGINIA,908,LB / ACRE
2008,FLAXSEED,MINNESOTA,23,BU / ACRE
2008,FLAXSEED,MONTANA,9,BU / ACRE
2008,FLAXSEED,NORTH DAKOTA,17,BU / ACRE
2008,FLAXSEED,SOUTH DAKOTA,14,BU / ACRE
2008,HAY & HAYLAGE,CALIFORNIA,6.12,TONS / ACRE
2008,HAY & HAYLAGE,IDAHO,4.19,TONS / ACRE
2008,HAY & HAYLAGE,ILLINOIS,3.09,TONS / ACRE
2008,HAY & HAYLAGE,IOWA,3.53,TONS / ACRE
2008,HAY & HAYLAGE,KANSAS,2.51,TONS / ACRE
2008,HAY & HAYLAGE,MICHIGAN,2.81,TONS / ACRE
2008,HAY & HAYLAGE,MINNESOTA,2.77,TONS / ACRE
2008,HAY & HAYLAGE,MISSOURI,2.13,TONS / ACRE
2008,HAY & HAYLAGE,NEBRASKA,2.47,TONS / ACRE
2008,HAY & HAYLAGE,NEW MEXICO,4.45,TONS / ACRE
2008,HAY & HAYLAGE,NEW YORK,2.73,TONS / ACRE
2008,HAY & HAYLAGE,OHIO,2.58,TONS / ACRE
2008,HAY & HAYLAGE,PENNSYLVANIA,2.62,TONS / ACRE
2008,HAY & HAYLAGE,SOUTH DAKOTA,2.05,TONS / ACRE
2008,HAY & HAYLAGE,TEXAS,2.13,TONS / ACRE
2008,HAY & HAYLAGE,VERMONT,3.01,TONS / ACRE
2008,HAY & HAYLAGE,WASHINGTON,3.81,TONS / ACRE
2008,HAY & HAYLAGE,WISCONSIN,3.34,TONS / ACRE
2008,HOPS,IDAHO,"1,841",LB / ACRE
2008,HOPS,OREGON,"1,569",LB / ACRE
2008,HOPS,WASHINGTON,"2,072",LB / ACRE
2008,PEANUTS,ALABAMA,"3,500",LB / ACRE
2008,PEANUTS,FLORIDA,"3,200",LB / ACRE
2008,PEANUTS,GEORGIA,"3,400",LB / ACRE
2008,PEANUTS,MISSISSIPPI,"3,900",LB / ACRE
2008,PEANUTS,NEW MEXICO,"3,200",LB / ACRE
2008,PEANUTS,NORTH CAROLINA,"3,700",LB / ACRE
2008,PEANUTS,OKLAHOMA,"3,500",LB / ACRE
2008,PEANUTS,SOUTH CAROLINA,"3,900",LB / ACRE
2008,PEANUTS,TEXAS,"3,300",LB / ACRE
2008,PEANUTS,VIRGINIA,"3,350",LB / ACRE
2008,RICE,ARKANSAS,"6,660",LB / ACRE
2008,RICE,CALIFORNIA,"8,320",LB / ACRE
2008,RICE,LOUISIANA,"5,830",LB / ACRE
2008,RICE,MISSISSIPPI,"6,850",LB / ACRE
2008,RICE,MISSOURI,"6,620",LB / ACRE
2008,RICE,TEXAS,"6,900",LB / ACRE
2008,RYE,GEORGIA,30,BU / ACRE
2008,RYE,OKLAHOMA,19,BU / ACRE
2008,RYE,OTHER STATES,32.2,BU / ACRE
2008,SAFFLOWER,CALIFORNIA,"2,400",LB / ACRE
2008,SAFFLOWER,MONTANA,600,LB / ACRE
2008,SAFFLOWER,OTHER STATES,698.9,LB / ACRE
2008,SORGHUM,ALABAMA,53,BU / ACRE
2008,SORGHUM,ARIZONA,90,BU / ACRE
2008,SORGHUM,ARKANSAS,88,BU / ACRE
2008,SORGHUM,CALIFORNIA,95,BU / ACRE
2008,SORGHUM,COLORADO,30,BU / ACRE
2008,SORGHUM,GEORGIA,45,BU / ACRE
2008,SORGHUM,ILLINOIS,103,BU / ACRE
2008,SORGHUM,KANSAS,78,BU / ACRE
2008,SORGHUM,KENTUCKY,90,BU / ACRE
2008,SORGHUM,LOUISIANA,87,BU / ACRE
2008,SORGHUM,MISSISSIPPI,71,BU / ACRE
2008,SORGHUM,MISSOURI,97,BU / ACRE
2008,SORGHUM,NEBRASKA,91,BU / ACRE
2008,SORGHUM,NEW MEXICO,43,BU / ACRE
2008,SORGHUM,NORTH CAROLINA,56,BU / ACRE
2008,SORGHUM,OKLAHOMA,45,BU / ACRE
2008,SORGHUM,PENNSYLVANIA,37,BU / ACRE
2008,SORGHUM,SOUTH CAROLINA,46,BU / ACRE
2008,SORGHUM,SOUTH DAKOTA,64,BU / ACRE
2008,SORGHUM,TENNESSEE,91,BU / ACRE
2008,SORGHUM,TEXAS,52,BU / ACRE
2008,SOYBEANS,ALABAMA,35,BU / ACRE
2008,SOYBEANS,ARKANSAS,38,BU / ACRE
2008,SOYBEANS,DELAWARE,27.5,BU / ACRE
2008,SOYBEANS,FLORIDA,38,BU / ACRE
2008,SOYBEANS,GEORGIA,31,BU / ACRE
2008,SOYBEANS,ILLINOIS,47,BU / ACRE
2008,SOYBEANS,INDIANA,45,BU / ACRE
2008,SOYBEANS,IOWA,46.5,BU / ACRE
2008,SOYBEANS,KANSAS,37,BU / ACRE
2008,SOYBEANS,KENTUCKY,34.5,BU / ACRE
2008,SOYBEANS,LOUISIANA,33,BU / ACRE
2008,SOYBEANS,MARYLAND,30,BU / ACRE
2008,SOYBEANS,MICHIGAN,37,BU / ACRE
2008,SOYBEANS,MINNESOTA,38,BU / ACRE
2008,SOYBEANS,MISSISSIPPI,40,BU / ACRE
2008,SOYBEANS,MISSOURI,38,BU / ACRE
2008,SOYBEANS,NEBRASKA,46.5,BU / ACRE
2008,SOYBEANS,NEW JERSEY,30,BU / ACRE
2008,SOYBEANS,NEW YORK,46,BU / ACRE
2008,SOYBEANS,NORTH CAROLINA,33,BU / ACRE
2008,SOYBEANS,NORTH DAKOTA,28,BU / ACRE
2008,SOYBEANS,OHIO,36,BU / ACRE
2008,SOYBEANS,OKLAHOMA,25,BU / ACRE
2008,SOYBEANS,PENNSYLVANIA,40,BU / ACRE
2008,SOYBEANS,SOUTH CAROLINA,32,BU / ACRE
2008,SOYBEANS,SOUTH DAKOTA,34,BU / ACRE
2008,SOYBEANS,TENNESSEE,34,BU / ACRE
2008,SOYBEANS,TEXAS,24.5,BU / ACRE
2008,SOYBEANS,VIRGINIA,32,BU / ACRE
2008,SOYBEANS,WEST VIRGINIA,41,BU / ACRE
2008,SOYBEANS,WISCONSIN,35,BU / ACRE
2008,SUGARBEETS,CALIFORNIA,41.6,TONS / ACRE
2008,SUGARBEETS,COLORADO,26.5,TONS / ACRE
2008,SUGARBEETS,IDAHO,31.2,TONS / ACRE
2008,SUGARBEETS,MICHIGAN,28.7,TONS / ACRE
2008,SUGARBEETS,MINNESOTA,24.7,TONS / ACRE
2008,SUGARBEETS,MONTANA,26.8,TONS / ACRE
2008,SUGARBEETS,NEBRASKA,22.6,TONS / ACRE
2008,SUGARBEETS,NORTH DAKOTA,25.9,TONS / ACRE
2008,SUGARBEETS,OREGON,33.1,TONS / ACRE
2008,SUGARBEETS,WASHINGTON,41.9,TONS / ACRE
2008,SUGARBEETS,WYOMING,24.5,TONS / ACRE
2008,SUGARCANE,FLORIDA,36.5,TONS / ACRE
2008,SUGARCANE,HAWAII,30,TONS / ACRE
2008,SUGARCANE,LOUISIANA,28.3,TONS / ACRE
2008,SUGARCANE,TEXAS,35.5,TONS / ACRE
2008,TOBACCO,CONNECTICUT,"1,352",LB / ACRE
2008,TOBACCO,GEORGIA,"2,100",LB / ACRE
2008,TOBACCO,KENTUCKY,"2,345",LB / ACRE
2008,TOBACCO,MASSACHUSETTS,"1,403",LB / ACRE
2008,TOBACCO,MISSOURI,"2,240",LB / ACRE
2008,TOBACCO,NORTH CAROLINA,"2,240",LB / ACRE
2008,TOBACCO,OHIO,"2,050",LB / ACRE
2008,TOBACCO,PENNSYLVANIA,"2,232",LB / ACRE
2008,TOBACCO,SOUTH CAROLINA,"2,100",LB / ACRE
2008,TOBACCO,TENNESSEE,"2,403",LB / ACRE
2008,TOBACCO,VIRGINIA,"2,357",LB / ACRE
2008,WHEAT,ALABAMA,71,BU / ACRE
2008,WHEAT,ARIZONA,97.9,BU / ACRE
2008,WHEAT,ARKANSAS,56,BU / ACRE
2008,WHEAT,CALIFORNIA,89.6,BU / ACRE
2008,WHEAT,COLORADO,31.8,BU / ACRE
2008,WHEAT,DELAWARE,77,BU / ACRE
2008,WHEAT,FLORIDA,54,BU / ACRE
2008,WHEAT,GEORGIA,55,BU / ACRE
2008,WHEAT,IDAHO,73.8,BU / ACRE
2008,WHEAT,ILLINOIS,64,BU / ACRE
2008,WHEAT,INDIANA,69,BU / ACRE
2008,WHEAT,IOWA,48,BU / ACRE
2008,WHEAT,KANSAS,40,BU / ACRE
2008,WHEAT,KENTUCKY,71,BU / ACRE
2008,WHEAT,LOUISIANA,57,BU / ACRE
2008,WHEAT,MARYLAND,73,BU / ACRE
2008,WHEAT,MICHIGAN,68,BU / ACRE
2008,WHEAT,MINNESOTA,55.9,BU / ACRE
2008,WHEAT,MISSISSIPPI,62,BU / ACRE
2008,WHEAT,MISSOURI,48,BU / ACRE
2008,WHEAT,MONTANA,30.1,BU / ACRE
2008,WHEAT,NEBRASKA,44,BU / ACRE
2008,WHEAT,NEVADA,100.7,BU / ACRE
2008,WHEAT,NEW JERSEY,61,BU / ACRE
2008,WHEAT,NEW MEXICO,31,BU / ACRE
2008,WHEAT,NEW YORK,63,BU / ACRE
2008,WHEAT,NORTH CAROLINA,60,BU / ACRE
2008,WHEAT,NORTH DAKOTA,35.8,BU / ACRE
2008,WHEAT,OHIO,67,BU / ACRE
2008,WHEAT,OKLAHOMA,37,BU / ACRE
2008,WHEAT,OREGON,54.9,BU / ACRE
2008,WHEAT,PENNSYLVANIA,64,BU / ACRE
2008,WHEAT,SOUTH CAROLINA,54,BU / ACRE
2008,WHEAT,SOUTH DAKOTA,50.5,BU / ACRE
2008,WHEAT,TENNESSEE,63,BU / ACRE
2008,WHEAT,TEXAS,30,BU / ACRE
2008,WHEAT,UTAH,41.4,BU / ACRE
2008,WHEAT,VIRGINIA,71,BU / ACRE
2008,WHEAT,WASHINGTON,52.8,BU / ACRE
2008,WHEAT,WEST VIRGINIA,60,BU / ACRE
2008,WHEAT,WISCONSIN,64.5,BU / ACRE
2008,WHEAT,WYOMING,30.4,BU / ACRE
2009,BARLEY,ALASKA,41.6,BU / ACRE
2009,BARLEY,ARIZONA,115,BU / ACRE
2009,BARLEY,CALIFORNIA,54,BU / ACRE
2009,BARLEY,COLORADO,135,BU / ACRE
2009,BARLEY,DELAWARE,70,BU / ACRE
2009,BARLEY,IDAHO,95,BU / ACRE
2009,BARLEY,KANSAS,51,BU / ACRE
2009,BARLEY,MAINE,55,BU / ACRE
2009,BARLEY,MARYLAND,70,BU / ACRE
2009,BARLEY,MICHIGAN,51,BU / ACRE
2009,BARLEY,MINNESOTA,61,BU / ACRE
2009,BARLEY,MONTANA,56,BU / ACRE
2009,BARLEY,NEW YORK,53,BU / ACRE
2009,BARLEY,NORTH CAROLINA,60,BU / ACRE
2009,BARLEY,NORTH DAKOTA,70,BU / ACRE
2009,BARLEY,OREGON,60,BU / ACRE
2009,BARLEY,PENNSYLVANIA,75,BU / ACRE
2009,BARLEY,SOUTH DAKOTA,54,BU / ACRE
2009,BARLEY,UTAH,83,BU / ACRE
2009,BARLEY,VIRGINIA,74,BU / ACRE
2009,BARLEY,WASHINGTON,64,BU / ACRE
2009,BARLEY,WISCONSIN,59,BU / ACRE
2009,BARLEY,WYOMING,105,BU / ACRE
2009,CANOLA,IDAHO,"1,700",LB / ACRE
2009,CANOLA,MINNESOTA,"1,700",LB / ACRE
2009,CANOLA,MONTANA,"1,660",LB / ACRE
2009,CANOLA,NORTH DAKOTA,"1,840",LB / ACRE
2009,CANOLA,OKLAHOMA,"1,250",LB / ACRE
2009,CANOLA,OREGON,"2,550",LB / ACRE
2009,CANOLA,OTHER STATES,"1,711",LB / ACRE
2009,CHICKPEAS,CALIFORNIA,"2,030",LB / ACRE
2009,CHICKPEAS,IDAHO,"1,290",LB / ACRE
2009,CHICKPEAS,MONTANA,780,LB / ACRE
2009,CHICKPEAS,NORTH DAKOTA,"1,640",LB / ACRE
2009,CHICKPEAS,OREGON,"1,500",LB / ACRE
2009,CHICKPEAS,SOUTH DAKOTA,"1,290",LB / ACRE
2009,CHICKPEAS,WASHINGTON,"1,610",LB / ACRE
2009,CORN,ALABAMA,108,BU / ACRE
2009,CORN,ARIZONA,175,BU / ACRE
2009,CORN,ARKANSAS,148,BU / ACRE
2009,CORN,CALIFORNIA,180,BU / ACRE
2009,CORN,COLORADO,153,BU / ACRE
2009,CORN,DELAWARE,145,BU / ACRE
2009,CORN,FLORIDA,97,BU / ACRE
2009,CORN,GEORGIA,140,BU / ACRE
2009,CORN,IDAHO,185,BU / ACRE
2009,CORN,ILLINOIS,174,BU / ACRE
2009,CORN,INDIANA,171,BU / ACRE
2009,CORN,IOWA,181,BU / ACRE
2009,CORN,KANSAS,155,BU / ACRE
2009,CORN,KENTUCKY,165,BU / ACRE
2009,CORN,LOUISIANA,132,BU / ACRE
2009,CORN,MARYLAND,145,BU / ACRE
2009,CORN,MICHIGAN,148,BU / ACRE
2009,CORN,MINNESOTA,174,BU / ACRE
2009,CORN,MISSISSIPPI,128,BU / ACRE
2009,CORN,MISSOURI,153,BU / ACRE
2009,CORN,MONTANA,152,BU / ACRE
2009,CORN,NEBRASKA,179,BU / ACRE
2009,CORN,NEW JERSEY,143,BU / ACRE
2009,CORN,NEW MEXICO,190,BU / ACRE
2009,CORN,NEW YORK,134,BU / ACRE
2009,CORN,NORTH CAROLINA,117,BU / ACRE
